First Name,Last Name,Email,Professional Phone Number,Matricule,Position,Net Salary,Salary Grade,Contract End Date,Department,Service,Role,Status,Password,Remaining Leave Days,Monthly Leave Allocation,Receive SMS Notifications,Personal Phone Number,Work Start Time,Work End Time,Receive Email Notifications,Alternative Email,Date of Birth
Linda,Davis,linda.davis@corp.com,+1.998.917.9592,ENY708,System Administrator,82083,Lead,2026-12-31,Human Resources,HR Operations,employee,1,password123,33,2.5,0,(584) 587-7934,08:00,17:00,1,,1999-11-11
Patricia,Rodriguez,patricia.rodriguez@corp.com,+17812461731,ENY709,System Administrator,71318,Senior,2026-12-31,Marketing,Brand Management,employee,1,password123,34,2.5,0,+1.586.848.8727,08:00,17:00,1,,1998-04-09
Charles,Johnson,charles.johnson@enterprise.com,(220) 422-5754,ENY710,Operations Manager,62879,Standard,2026-12-31,Marketing,Brand Management,employee,1,password123,25,2.5,1,+13788941598,08:00,17:00,1,,1998-08-29
Richard,Anderson,richard.anderson@company.com,+1.357.183.6179,ENY711,DevOps Engineer,91435,Lead,2026-12-31,Finance,Accounting,employee,1,password123,26,2.5,0,+1.287.898.6626,08:00,17:00,1,,1992-02-23
William,Garcia,william.garcia@group.com,(951) 238-3673,ENY712,Accountant,121632,Executive,2026-12-31,Finance,Budgeting,employee,1,password123,27,2.5,0,+1.671.310.4527,08:00,17:00,1,,1988-02-07
Emma,Martinez,emma.martinez@group.com,(688) 811-8761,ENY713,Data Analyst,78028,Senior,2026-12-31,Finance,Accounting,employee,1,password123,28,2.5,1,+14168512611,08:00,17:00,1,,1983-12-17
Jennifer,Rodriguez,jennifer.rodriguez@company.com,+19202183918,ENY714,Database Administrator,102531,Manager,2026-12-31,Sales,Business Development,employee,1,password123,29,2.5,0,+1.358.154.6403,08:00,17:00,1,,1986-05-09
John,Anderson,john.anderson@group.com,+15645482808,ENY715,Data Analyst,126280,Executive,2026-12-31,Operations,Field Operations,employee,1,password123,30,2.5,0,1-321-949-1869,08:00,17:00,1,,1991-08-27
Sarah,Davis,sarah.davis@corp.com,+19289691181,ENY716,DevOps Engineer,84828,Lead,2026-12-31,Marketing,Brand Management,employee,1,password123,31,2.5,1,+1.635.721.7382,08:00,17:00,1,,1993-10-07
Michael,Hernandez,michael.hernandez@company.com,(225) 386-8448,ENY717,DevOps Engineer,99624,Manager,2026-12-31,IT Department,Development Team,employee,1,password123,32,2.5,1,+1.291.166.1786,08:00,17:00,1,,1992-12-20
Jane,Miller,jane.miller@corp.com,+17257988582,ENY718,UI/UX Designer,70542,Senior,2026-12-31,Finance,Accounting,employee,1,password123,33,2.5,1,+13437865507,08:00,17:00,1,,1992-04-26
Lisa,Hernandez,lisa.hernandez@company.com,(449) 168-5430,ENY719,DevOps Engineer,67777,Standard,2026-12-31,Finance,Accounting,employee,1,password123,34,2.5,0,+19762285624,08:00,17:00,1,,1994-06-26
David,Garcia,david.garcia@enterprise.com,+1.836.518.2092,ENY720,UI/UX Designer,59709,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,25,2.5,0,+12800347252,08:00,17:00,1,,1996-01-12
Sarah,Martinez,sarah.martinez@group.com,+1.992.782.7303,ENY721,Marketing Specialist,83987,Lead,2026-12-31,Finance,Accounting,employee,1,password123,26,2.5,1,(758) 292-6398,08:00,17:00,1,,1980-06-17
Patricia,Anderson,patricia.anderson@group.com,+1.498.863.7754,ENY722,Customer Service Representative,95298,Lead,2026-12-31,Marketing,Brand Management,employee,1,password123,27,2.5,1,(916) 500-5645,08:00,17:00,1,,2000-05-30
David,Davis,david.davis@corp.com,+14328153008,ENY723,Marketing Specialist,68236,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,28,2.5,0,1-555-301-6878,08:00,17:00,1,,1989-04-20
Richard,Davis,richard.davis@business.com,(758) 303-9680,ENY724,Data Analyst,79468,Senior,2026-12-31,Marketing,Brand Management,employee,1,password123,29,2.5,1,(798) 274-7611,08:00,17:00,1,,1990-10-04
William,Jones,william.jones@business.com,+12442296546,ENY725,Technical Writer,119360,Executive,2026-12-31,Finance,Budgeting,employee,1,password123,30,2.5,0,+1.314.677.2912,08:00,17:00,1,,1989-10-24
Michael,Garcia,michael.garcia@business.com,1-639-538-1245,ENY726,Data Analyst,97342,Manager,2026-12-31,Operations,Field Operations,employee,1,password123,31,2.5,1,1-812-390-6572,08:00,17:00,1,,1996-07-05
Charles,Miller,charles.miller@corp.com,+1.615.363.2370,ENY727,Project Manager,125122,Executive,2026-12-31,Sales,Business Development,employee,1,password123,32,2.5,1,(531) 152-9078,08:00,17:00,1,,1989-12-14
Jane,Rodriguez,jane.rodriguez@company.com,1-296-407-9227,ENY728,Accountant,87060,Lead,2026-12-31,Sales,Direct Sales,employee,1,password123,33,2.5,1,1-706-759-3918,08:00,17:00,1,,1995-07-11
Maria,Hernandez,maria.hernandez@enterprise.com,+1.338.171.8898,ENY729,Technical Writer,127572,Executive,2026-12-31,Finance,Accounting,employee,1,password123,34,2.5,0,(701) 422-6699,08:00,17:00,1,,1994-05-24
Lisa,Martinez,lisa.martinez@company.com,+19697402517,ENY730,Customer Service Representative,130326,Executive,2026-12-31,Marketing,Digital Marketing,employee,1,password123,25,2.5,0,(887) 759-4021,08:00,17:00,1,,1986-02-27
David,Davis,david.davis@business.com,(256) 909-8730,ENY731,Quality Assurance Engineer,107268,Manager,2026-12-31,Sales,Direct Sales,employee,1,password123,26,2.5,1,+16550908437,08:00,17:00,1,,1992-09-15
Maria,Smith,maria.smith@company.com,+1.946.195.7416,ENY732,UI/UX Designer,131340,Executive,2026-12-31,Marketing,Digital Marketing,employee,1,password123,27,2.5,0,1-594-452-8273,08:00,17:00,1,,1998-10-14
Robert,Hernandez,robert.hernandez@enterprise.com,(982) 869-2935,ENY733,Accountant,102897,Manager,2026-12-31,Marketing,Brand Management,employee,1,password123,28,2.5,0,+1.792.839.4972,08:00,17:00,1,,1994-10-25
Maria,Anderson,maria.anderson@business.com,+14577469415,ENY734,Data Analyst,65942,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,29,2.5,1,(873) 388-7495,08:00,17:00,1,,1999-08-15
Emma,Lopez,emma.lopez@enterprise.com,(737) 927-1052,ENY735,Sales Representative,80083,Senior,2026-12-31,Finance,Budgeting,employee,1,password123,30,2.5,0,+1.835.722.7581,08:00,17:00,1,,1995-12-15
Michael,Anderson,michael.anderson@corp.com,+14177692509,ENY736,System Administrator,83013,Senior,2026-12-31,Human Resources,HR Operations,employee,1,password123,31,2.5,1,+1.827.417.9725,08:00,17:00,1,,1989-11-26
Patricia,Williams,patricia.williams@corp.com,+14340292110,ENY737,DevOps Engineer,120230,Executive,2026-12-31,Marketing,Brand Management,employee,1,password123,32,2.5,1,+1.651.393.9824,08:00,17:00,1,,2000-09-16
Maria,Wilson,maria.wilson@group.com,+1.773.300.1599,ENY738,Project Manager,95617,Manager,2026-12-31,Finance,Accounting,employee,1,password123,33,2.5,0,1-532-345-7870,08:00,17:00,1,,1982-03-07
Emma,Smith,emma.smith@corp.com,1-708-142-2559,ENY739,Data Analyst,81240,Senior,2026-12-31,Marketing,Brand Management,employee,1,password123,34,2.5,1,+1.763.302.1811,08:00,17:00,1,,1995-12-05
James,Hernandez,james.hernandez@group.com,(409) 368-4079,ENY740,System Administrator,76678,Senior,2026-12-31,Finance,Accounting,employee,1,password123,25,2.5,0,1-611-592-6491,08:00,17:00,1,,1996-01-03
Charles,Gonzalez,charles.gonzalez@business.com,(452) 551-4894,ENY741,Quality Assurance Engineer,121070,Executive,2026-12-31,Marketing,Digital Marketing,employee,1,password123,26,2.5,1,(548) 520-5144,08:00,17:00,1,,2000-02-19
Jane,Anderson,jane.anderson@corp.com,(675) 444-7049,ENY742,System Administrator,139078,Executive,2026-12-31,Operations,Field Operations,employee,1,password123,27,2.5,1,+1.877.260.3681,08:00,17:00,1,,2000-02-22
Maria,Smith,maria.smith@corp.com,+19481795466,ENY743,Data Analyst,67227,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,28,2.5,1,+1.208.979.3042,08:00,17:00,1,,1986-08-27
Lisa,Smith,lisa.smith@company.com,1-923-884-7995,ENY744,Business Analyst,76578,Senior,2026-12-31,Human Resources,Recruitment,employee,1,password123,29,2.5,0,+13817550765,08:00,17:00,1,,1991-07-21
Charles,Williams,charles.williams@company.com,1-974-581-8295,ENY745,Accountant,83995,Lead,2026-12-31,Sales,Direct Sales,employee,1,password123,30,2.5,0,+18848156940,08:00,17:00,1,,1988-03-31
John,Rodriguez,john.rodriguez@corp.com,1-256-251-2624,ENY746,Operations Manager,80534,Senior,2026-12-31,Operations,Customer Service,employee,1,password123,31,2.5,0,+1.472.129.9923,08:00,17:00,1,,1989-01-19
James,Garcia,james.garcia@enterprise.com,1-442-826-9868,ENY747,Technical Writer,69460,Standard,2026-12-31,Operations,Field Operations,employee,1,password123,32,2.5,0,1-282-218-2063,08:00,17:00,1,,1983-11-11
Sarah,Garcia,sarah.garcia@company.com,1-796-481-3302,ENY748,Quality Assurance Engineer,99590,Manager,2026-12-31,Human Resources,HR Operations,employee,1,password123,33,2.5,0,(572) 916-4872,08:00,17:00,1,,2000-10-08
Emma,Williams,emma.williams@corp.com,+12245032893,ENY749,UI/UX Designer,76485,Senior,2026-12-31,Operations,Customer Service,employee,1,password123,34,2.5,0,1-206-473-5794,08:00,17:00,1,,1982-01-17
Maria,Gonzalez,maria.gonzalez@business.com,+1.544.699.2369,ENY750,DevOps Engineer,108988,Manager,2026-12-31,Human Resources,Recruitment,employee,1,password123,25,2.5,1,(722) 837-4233,08:00,17:00,1,,1983-04-12
Jane,Martinez,jane.martinez@corp.com,(306) 273-9852,ENY751,Database Administrator,83206,Senior,2026-12-31,Sales,Business Development,employee,1,password123,26,2.5,0,(294) 438-9012,08:00,17:00,1,,1992-10-02
Charles,Garcia,charles.garcia@business.com,+17797255557,ENY752,Customer Service Representative,76495,Senior,2026-12-31,Finance,Accounting,employee,1,password123,27,2.5,1,+16446045374,08:00,17:00,1,,1981-05-19
Jane,Miller,jane.miller@corp.com,+1.973.612.3290,ENY753,Quality Assurance Engineer,109444,Manager,2026-12-31,Finance,Accounting,employee,1,password123,28,2.5,1,+1.887.936.1837,08:00,17:00,1,,1999-12-26
Sarah,Miller,sarah.miller@company.com,+1.737.727.6602,ENY754,Database Administrator,86318,Lead,2026-12-31,Sales,Direct Sales,employee,1,password123,29,2.5,0,+16957692756,08:00,17:00,1,,1985-05-07
Patricia,Smith,patricia.smith@enterprise.com,+19225428094,ENY755,Marketing Specialist,90867,Lead,2026-12-31,Marketing,Brand Management,employee,1,password123,30,2.5,0,(533) 638-6246,08:00,17:00,1,,1995-12-23
Patricia,Davis,patricia.davis@group.com,+1.949.766.2172,ENY756,Software Developer,129650,Executive,2026-12-31,Marketing,Brand Management,employee,1,password123,31,2.5,0,+14883944216,08:00,17:00,1,,1983-08-14
James,Wilson,james.wilson@business.com,+17590694785,ENY757,UI/UX Designer,85482,Lead,2026-12-31,IT Department,Development Team,employee,1,password123,32,2.5,0,+13556652514,08:00,17:00,1,,1982-10-24
Michael,Brown,michael.brown@corp.com,+17521973966,ENY758,Quality Assurance Engineer,66225,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,33,2.5,1,+15605271897,08:00,17:00,1,,1987-01-13
Sarah,Brown,sarah.brown@enterprise.com,+13828703635,ENY759,Marketing Specialist,98659,Manager,2026-12-31,Finance,Accounting,employee,1,password123,34,2.5,1,(634) 770-6816,08:00,17:00,1,,1987-06-03
Jennifer,Davis,jennifer.davis@business.com,+1.200.623.1400,ENY760,HR Manager,98247,Lead,2026-12-31,Finance,Accounting,employee,1,password123,25,2.5,0,+1.665.901.2505,08:00,17:00,1,,1996-07-16
Maria,Wilson,maria.wilson@enterprise.com,+12993797480,ENY761,UI/UX Designer,106990,Manager,2026-12-31,Operations,Customer Service,employee,1,password123,26,2.5,1,(536) 336-2238,08:00,17:00,1,,1983-05-16
Charles,Garcia,charles.garcia@enterprise.com,+18076446665,ENY762,Software Developer,68502,Standard,2026-12-31,Marketing,Digital Marketing,employee,1,password123,27,2.5,0,+1.594.904.9343,08:00,17:00,1,,1985-07-12
Robert,Hernandez,robert.hernandez@company.com,+1.437.416.8852,ENY763,Business Analyst,67399,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,28,2.5,1,+1.584.197.8290,08:00,17:00,1,,1992-09-14
Lisa,Hernandez,lisa.hernandez@group.com,+15124703923,ENY764,UI/UX Designer,65751,Standard,2026-12-31,Finance,Accounting,employee,1,password123,29,2.5,0,1-971-514-3415,08:00,17:00,1,,1994-12-23
Michael,Garcia,michael.garcia@group.com,+1.238.130.6898,ENY765,Project Manager,66919,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,30,2.5,0,+16075263418,08:00,17:00,1,,1995-11-20
John,Martinez,john.martinez@corp.com,1-636-111-4149,ENY766,Quality Assurance Engineer,76632,Senior,2026-12-31,IT Department,Development Team,employee,1,password123,31,2.5,0,(362) 829-4708,08:00,17:00,1,,1999-11-07
James,Martinez,james.martinez@business.com,(994) 355-4459,ENY767,HR Manager,94435,Lead,2026-12-31,Sales,Direct Sales,employee,1,password123,32,2.5,0,1-727-944-7705,08:00,17:00,1,,1996-09-21
John,Gonzalez,john.gonzalez@company.com,+17170673269,ENY768,HR Manager,138730,Executive,2026-12-31,IT Department,Development Team,employee,1,password123,33,2.5,1,1-269-523-7815,08:00,17:00,1,,1982-08-23
Patricia,Anderson,patricia.anderson@business.com,(708) 369-6516,ENY769,Operations Manager,61145,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,34,2.5,0,+1.633.120.7050,08:00,17:00,1,,1990-06-12
Charles,Rodriguez,charles.rodriguez@corp.com,+14603735865,ENY770,Accountant,122006,Executive,2026-12-31,IT Department,Development Team,employee,1,password123,25,2.5,1,1-398-399-6984,08:00,17:00,1,,1987-12-25
Patricia,Rodriguez,patricia.rodriguez@group.com,1-346-297-9961,ENY771,Accountant,111838,Manager,2026-12-31,Operations,Field Operations,employee,1,password123,26,2.5,1,+16104663665,08:00,17:00,1,,1985-03-09
Sarah,Lopez,sarah.lopez@business.com,1-421-614-2013,ENY772,Customer Service Representative,64051,Standard,2026-12-31,Sales,Business Development,employee,1,password123,27,2.5,1,+13436431448,08:00,17:00,1,,1984-08-25
John,Hernandez,john.hernandez@group.com,(334) 294-7728,ENY773,System Administrator,127660,Executive,2026-12-31,Finance,Accounting,employee,1,password123,28,2.5,0,+1.373.584.7046,08:00,17:00,1,,1991-01-06
Michael,Rodriguez,michael.rodriguez@business.com,(229) 295-1142,ENY774,Sales Representative,67605,Standard,2026-12-31,Finance,Budgeting,employee,1,password123,29,2.5,1,+1.825.512.7155,08:00,17:00,1,,1988-12-07
David,Williams,david.williams@group.com,(339) 581-5029,ENY775,Technical Writer,140156,Executive,2026-12-31,Operations,Field Operations,employee,1,password123,30,2.5,1,+17327301458,08:00,17:00,1,,1993-02-28
Michael,Martinez,michael.martinez@company.com,1-709-911-4054,ENY776,UI/UX Designer,69008,Standard,2026-12-31,Operations,Field Operations,employee,1,password123,31,2.5,1,(822) 512-3995,08:00,17:00,1,,2000-02-20
Michael,Garcia,michael.garcia@company.com,+13973629903,ENY777,Project Manager,104872,Manager,2026-12-31,Human Resources,HR Operations,employee,1,password123,32,2.5,0,+15845612547,08:00,17:00,1,,1997-06-01
Linda,Wilson,linda.wilson@company.com,+15698392489,ENY778,Marketing Specialist,126480,Executive,2026-12-31,Sales,Business Development,employee,1,password123,33,2.5,0,1-511-459-2077,08:00,17:00,1,,1991-04-16
Sarah,Brown,sarah.brown@group.com,+1.346.794.2705,ENY779,Business Analyst,73742,Senior,2026-12-31,Finance,Budgeting,employee,1,password123,34,2.5,1,1-862-683-7085,08:00,17:00,1,,1987-06-14
Sarah,Rodriguez,sarah.rodriguez@company.com,+1.622.567.8830,ENY780,Software Developer,65597,Standard,2026-12-31,Marketing,Brand Management,employee,1,password123,25,2.5,0,1-873-409-8080,08:00,17:00,1,,1994-09-11
James,Johnson,james.johnson@enterprise.com,1-289-920-3366,ENY781,Quality Assurance Engineer,111913,Manager,2026-12-31,Human Resources,HR Operations,employee,1,password123,26,2.5,0,(396) 136-6458,08:00,17:00,1,,1996-11-12
Maria,Johnson,maria.johnson@group.com,1-603-120-6760,ENY782,Business Analyst,124842,Executive,2026-12-31,Sales,Direct Sales,employee,1,password123,27,2.5,1,1-207-651-5974,08:00,17:00,1,,1987-10-03
Jane,Rodriguez,jane.rodriguez@business.com,1-927-549-2377,ENY783,Project Manager,78002,Senior,2026-12-31,Finance,Accounting,employee,1,password123,28,2.5,0,(272) 345-6019,08:00,17:00,1,,1993-09-18
Robert,Garcia,robert.garcia@group.com,+13862843781,ENY784,Customer Service Representative,71470,Standard,2026-12-31,Marketing,Brand Management,employee,1,password123,29,2.5,0,+19477201300,08:00,17:00,1,,1987-03-15
William,Garcia,william.garcia@enterprise.com,1-437-268-8608,ENY785,Marketing Specialist,64831,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,30,2.5,1,(399) 994-6871,08:00,17:00,1,,1995-04-01
David,Miller,david.miller@corp.com,+1.248.518.2153,ENY786,Database Administrator,81909,Senior,2026-12-31,Operations,Customer Service,employee,1,password123,31,2.5,0,+13900515119,08:00,17:00,1,,1993-11-28
Maria,Lopez,maria.lopez@business.com,(566) 370-9812,ENY787,Business Analyst,76041,Senior,2026-12-31,Finance,Accounting,employee,1,password123,32,2.5,0,(986) 289-4770,08:00,17:00,1,,1989-03-05
James,Anderson,james.anderson@company.com,(215) 737-7874,ENY788,Data Analyst,77828,Senior,2026-12-31,IT Department,Development Team,employee,1,password123,33,2.5,0,1-949-236-1889,08:00,17:00,1,,2000-05-09
Jennifer,Anderson,jennifer.anderson@business.com,+1.379.942.2292,ENY789,Quality Assurance Engineer,112116,Manager,2026-12-31,Finance,Accounting,employee,1,password123,34,2.5,1,(699) 881-2610,08:00,17:00,1,,1999-08-21
Emma,Davis,emma.davis@group.com,1-749-779-2565,ENY790,Business Analyst,139576,Executive,2026-12-31,Marketing,Digital Marketing,employee,1,password123,25,2.5,1,+15866843035,08:00,17:00,1,,1992-06-07
Linda,Davis,linda.davis@enterprise.com,+16396997051,ENY791,UI/UX Designer,88314,Lead,2026-12-31,Finance,Accounting,employee,1,password123,26,2.5,1,(570) 889-6479,08:00,17:00,1,,1985-11-26
Robert,Miller,robert.miller@corp.com,1-378-319-4220,ENY792,Data Analyst,135602,Executive,2026-12-31,Sales,Direct Sales,employee,1,password123,27,2.5,0,+1.230.256.5926,08:00,17:00,1,,1995-08-22
David,Smith,david.smith@group.com,+19088565588,ENY793,Quality Assurance Engineer,64117,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,28,2.5,0,(314) 417-5690,08:00,17:00,1,,1986-02-25
Linda,Miller,linda.miller@business.com,(937) 847-7676,ENY794,Project Manager,84294,Senior,2026-12-31,IT Department,Development Team,employee,1,password123,29,2.5,0,(604) 245-3838,08:00,17:00,1,,1995-03-24
Jane,Smith,jane.smith@corp.com,+1.808.109.8481,ENY795,UI/UX Designer,90402,Lead,2026-12-31,IT Department,Project Management,employee,1,password123,30,2.5,1,+17393931207,08:00,17:00,1,,1991-10-19
Michael,Wilson,michael.wilson@business.com,(321) 627-8552,ENY796,UI/UX Designer,78020,Senior,2026-12-31,IT Department,Project Management,employee,1,password123,31,2.5,0,(277) 439-9091,08:00,17:00,1,,1997-04-01
Emma,Garcia,emma.garcia@corp.com,(219) 733-8721,ENY797,Accountant,88753,Lead,2026-12-31,Human Resources,HR Operations,employee,1,password123,32,2.5,0,+1.390.180.3157,08:00,17:00,1,,1997-05-15
James,Lopez,james.lopez@enterprise.com,+1.691.140.4330,ENY798,Accountant,95292,Lead,2026-12-31,IT Department,Project Management,employee,1,password123,33,2.5,0,1-922-214-5559,08:00,17:00,1,,1987-08-10
Charles,Rodriguez,charles.rodriguez@enterprise.com,+14089929057,ENY799,HR Manager,104038,Manager,2026-12-31,Marketing,Digital Marketing,employee,1,password123,34,2.5,1,+16108695777,08:00,17:00,1,,1997-03-28
Richard,Hernandez,richard.hernandez@business.com,+13609681887,ENY800,Database Administrator,71964,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,25,2.5,1,+1.991.459.5066,08:00,17:00,1,,1996-03-08
Michael,Gonzalez,michael.gonzalez@company.com,(500) 223-9118,ENY801,Business Analyst,71002,Standard,2026-12-31,Marketing,Brand Management,employee,1,password123,26,2.5,1,+1.514.371.8462,08:00,17:00,1,,1991-08-11
Jennifer,Miller,jennifer.miller@business.com,1-600-550-2753,ENY802,Operations Manager,144252,Executive,2026-12-31,Marketing,Brand Management,employee,1,password123,27,2.5,0,1-660-148-2139,08:00,17:00,1,,1989-05-12
Jane,Jones,jane.jones@business.com,+1.741.744.6479,ENY803,Database Administrator,110929,Manager,2026-12-31,Human Resources,HR Operations,employee,1,password123,28,2.5,0,1-258-556-3816,08:00,17:00,1,,1994-09-25
David,Miller,david.miller@group.com,+14659227149,ENY804,Data Analyst,104204,Manager,2026-12-31,Finance,Budgeting,employee,1,password123,29,2.5,1,1-287-446-4423,08:00,17:00,1,,1983-05-03
Richard,Hernandez,richard.hernandez@group.com,+18666132065,ENY805,Marketing Specialist,81650,Senior,2026-12-31,Sales,Direct Sales,employee,1,password123,30,2.5,1,1-480-737-2455,08:00,17:00,1,,1980-08-26
Linda,Hernandez,linda.hernandez@group.com,+1.922.658.6893,ENY806,Sales Representative,63038,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,31,2.5,0,1-457-702-2186,08:00,17:00,1,,1994-07-24
Jennifer,Smith,jennifer.smith@group.com,+19452733104,ENY807,Database Administrator,69710,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,32,2.5,1,+1.663.166.4748,08:00,17:00,1,,1986-06-01
Robert,Jones,robert.jones@company.com,(806) 713-5268,ENY808,Business Analyst,110881,Manager,2026-12-31,Sales,Business Development,employee,1,password123,33,2.5,0,+19456951319,08:00,17:00,1,,1983-06-04
James,Martinez,james.martinez@group.com,(222) 454-3905,ENY809,Operations Manager,144346,Executive,2026-12-31,IT Department,Development Team,employee,1,password123,34,2.5,0,+1.259.331.3509,08:00,17:00,1,,1982-01-30
Michael,Smith,michael.smith@business.com,+15248450928,ENY810,Database Administrator,88963,Lead,2026-12-31,Marketing,Brand Management,employee,1,password123,25,2.5,0,1-321-960-9195,08:00,17:00,1,,1991-05-24
James,Brown,james.brown@enterprise.com,+1.458.993.9174,ENY811,Operations Manager,86503,Senior,2026-12-31,Marketing,Digital Marketing,employee,1,password123,26,2.5,1,(734) 531-8307,08:00,17:00,1,,1983-01-27
Michael,Brown,michael.brown@business.com,1-955-212-5765,ENY812,Sales Representative,127648,Executive,2026-12-31,Sales,Business Development,employee,1,password123,27,2.5,1,(635) 416-1886,08:00,17:00,1,,1990-10-15
Michael,Gonzalez,michael.gonzalez@enterprise.com,+19342641134,ENY813,Technical Writer,77248,Senior,2026-12-31,Marketing,Digital Marketing,employee,1,password123,28,2.5,0,1-524-882-9162,08:00,17:00,1,,1989-02-19
Emma,Garcia,emma.garcia@company.com,1-929-151-4851,ENY814,Technical Writer,95068,Lead,2026-12-31,Marketing,Brand Management,employee,1,password123,29,2.5,0,+18659117214,08:00,17:00,1,,1989-05-07
David,Anderson,david.anderson@enterprise.com,(639) 294-3504,ENY815,Business Analyst,133476,Executive,2026-12-31,IT Department,Project Management,employee,1,password123,30,2.5,0,1-228-119-5518,08:00,17:00,1,,1999-06-21
William,Miller,william.miller@business.com,+1.220.837.7448,ENY816,Sales Representative,72303,Standard,2026-12-31,Operations,Field Operations,employee,1,password123,31,2.5,0,1-474-595-2244,08:00,17:00,1,,1996-03-09
Patricia,Jones,patricia.jones@enterprise.com,(540) 412-2686,ENY817,System Administrator,71269,Standard,2026-12-31,Sales,Direct Sales,employee,1,password123,32,2.5,0,+1.312.821.7525,08:00,17:00,1,,1981-04-25
Lisa,Smith,lisa.smith@company.com,1-707-972-4413,ENY818,Customer Service Representative,67624,Standard,2026-12-31,Operations,Customer Service,employee,1,password123,33,2.5,0,+18403536739,08:00,17:00,1,,1985-10-13
Robert,Lopez,robert.lopez@group.com,1-323-816-4021,ENY819,Operations Manager,95596,Lead,2026-12-31,Marketing,Brand Management,employee,1,password123,34,2.5,1,(295) 681-3955,08:00,17:00,1,,1999-12-28
Maria,Anderson,maria.anderson@company.com,+1.920.179.6079,ENY820,Technical Writer,100249,Lead,2026-12-31,Finance,Accounting,employee,1,password123,25,2.5,1,+1.677.909.5474,08:00,17:00,1,,1980-05-29
Lisa,Miller,lisa.miller@business.com,+1.826.823.2497,ENY821,System Administrator,67585,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,26,2.5,0,(949) 445-5630,08:00,17:00,1,,1981-08-15
Linda,Johnson,linda.johnson@enterprise.com,1-783-747-4729,ENY822,Accountant,63859,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,27,2.5,0,+14825185142,08:00,17:00,1,,1980-08-18
Robert,Brown,robert.brown@corp.com,+1.202.804.6664,ENY823,Business Analyst,137630,Executive,2026-12-31,Sales,Business Development,employee,1,password123,28,2.5,1,1-634-424-9288,08:00,17:00,1,,1984-01-06
Patricia,Wilson,patricia.wilson@business.com,1-641-208-3000,ENY824,Customer Service Representative,69232,Standard,2026-12-31,Marketing,Digital Marketing,employee,1,password123,29,2.5,0,(956) 721-4336,08:00,17:00,1,,1998-08-08
John,Lopez,john.lopez@business.com,(912) 754-2401,ENY825,DevOps Engineer,72389,Standard,2026-12-31,Operations,Customer Service,employee,1,password123,30,2.5,1,+14399066452,08:00,17:00,1,,1996-06-18
Jennifer,Brown,jennifer.brown@enterprise.com,1-451-576-7282,ENY826,System Administrator,113449,Manager,2026-12-31,Operations,Customer Service,employee,1,password123,31,2.5,1,1-429-413-3481,08:00,17:00,1,,1983-08-02
Jennifer,Johnson,jennifer.johnson@company.com,(582) 309-7545,ENY827,DevOps Engineer,112598,Manager,2026-12-31,Finance,Accounting,employee,1,password123,32,2.5,0,+1.561.890.6490,08:00,17:00,1,,1983-10-19
Patricia,Lopez,patricia.lopez@enterprise.com,+13448151030,ENY828,DevOps Engineer,70540,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,33,2.5,0,1-678-786-3351,08:00,17:00,1,,1995-01-09
Sarah,Miller,sarah.miller@business.com,+17117497513,ENY829,UI/UX Designer,95681,Lead,2026-12-31,IT Department,Project Management,employee,1,password123,34,2.5,0,+1.820.396.2017,08:00,17:00,1,,1986-02-23
Lisa,Jones,lisa.jones@enterprise.com,1-602-856-4298,ENY830,UI/UX Designer,83286,Senior,2026-12-31,Operations,Field Operations,employee,1,password123,25,2.5,1,+1.319.387.2725,08:00,17:00,1,,1984-05-26
David,Williams,david.williams@corp.com,+1.460.429.6486,ENY831,DevOps Engineer,113953,Manager,2026-12-31,IT Department,Development Team,employee,1,password123,26,2.5,1,(624) 806-8490,08:00,17:00,1,,1997-09-13
Jane,Martinez,jane.martinez@group.com,(541) 965-2825,ENY832,Technical Writer,84108,Senior,2026-12-31,Marketing,Digital Marketing,employee,1,password123,27,2.5,1,+18940143929,08:00,17:00,1,,1991-03-10
Lisa,Hernandez,lisa.hernandez@company.com,+16243463839,ENY833,Software Developer,104915,Manager,2026-12-31,Operations,Field Operations,employee,1,password123,28,2.5,0,+1.524.133.5833,08:00,17:00,1,,1980-12-09
Sarah,Gonzalez,sarah.gonzalez@business.com,1-797-107-7623,ENY834,Customer Service Representative,91820,Lead,2026-12-31,Operations,Customer Service,employee,1,password123,29,2.5,1,+1.909.435.2164,08:00,17:00,1,,1984-11-16
