First Name,Last Name,Email,Professional Phone Number,Matricule,Position,Net Salary,Salary Grade,Contract End Date,Department,Service,Role,Status,Password,Remaining Leave Days,Monthly Leave Allocation,Receive SMS Notifications,Personal Phone Number,Work Start Time,Work End Time,Receive Email Notifications,Alternative Email,Date of Birth
Helene Will,Dr. Judd Balistreri,torp.edwin@yahoo.com,1-307-737-7298,67476955,Employee,50352,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,27,2.5,0,1-631-610-8948,08:00,17:00,1,,1992-05-17
Armando Little,Miss Theresia Wolf,eldred57@gmail.com,434-774-6592,54193453,Employee,50353,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,28,2.5,1,856-888-6689,08:00,17:00,1,,1993-06-18
Cornell Hoeger,Gaylord Witting II,schuster.daniella@bergnaum.net,+1 (240) 586-2094,3001128,Employee,50354,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,29,2.5,0,986-640-8630,08:00,17:00,1,,1994-07-19
Eden Weimann,Dr. Orion Quitzon II,little.kenyatta@yahoo.com,518-448-0823,43840130,Employee,50355,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,30,2.5,1,959-377-7676,08:00,17:00,1,,1995-08-20
Leonie Maggio,Miss Loyce Bosco II,kelvin02@dietrich.com,(848) 736-0633,22451463,Employee,50356,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,31,2.5,0,1-334-371-4086,08:00,17:00,1,,1996-09-21
Jason Fay,Moises Spinka,merritt19@gmail.com,534.762.9614,85345846,Employee,50357,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,32,2.5,1,+1-325-703-4297,08:00,17:00,1,,1997-10-22
Maybell Ziemann,Ima Dooley,ondricka.mia@smitham.info,386-686-7445,91803161,Employee,50358,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,33,2.5,0,+1.309.640.9677,08:00,17:00,1,,1998-11-23
Bart Moen V,Granville Collins III,wuckert.ena@romaguera.biz,+1.682.440.7281,79304337,Employee,50359,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,34,2.5,1,+1-940-767-4959,08:00,17:00,1,,1999-12-24
Annamarie Mitchell,Ms. Tessie Watsica,adah.douglas@hotmail.com,279-860-7495,72338136,Employee,50360,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,25,2.5,0,934-876-6686,08:00,17:00,1,,1980-01-25
Sonny Bauch Jr.,Mr. Brad Pfeffer,keebler.madison@hotmail.com,(469) 866-2266,71336546,Employee,50361,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,26,2.5,1,+1-727-884-5091,08:00,17:00,1,,1981-02-26
Bryce Dibbert DVM,Jordane Johnson PhD,kennith19@hotmail.com,224.222.0560,72181222,Employee,50362,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,27,2.5,0,+1-220-288-4046,08:00,17:00,1,,1982-03-27
Aletha Buckridge,Tremaine Bradtke,rzieme@gmail.com,+1 (234) 217-9211,65949261,Employee,50363,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,28,2.5,1,+1.571.735.4806,08:00,17:00,1,,1983-04-28
Yoshiko Mosciski V,Mrs. Karolann Herman I,eleanore85@yahoo.com,(412) 821-2365,27379317,Employee,50364,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,29,2.5,0,361.865.4365,08:00,17:00,1,,1984-05-01
Tillman Blanda,Dolly Altenwerth IV,franco58@spinka.com,+1-520-441-0020,35639567,Employee,50365,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,30,2.5,1,+1 (717) 765-0622,08:00,17:00,1,,1985-06-02
Zena Koelpin,Maverick Raynor,mcdermott.santina@yahoo.com,1-765-296-7865,46214405,Employee,50366,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,31,2.5,0,1-520-606-8717,08:00,17:00,1,,1986-07-03
Luigi King,Jayme Jacobi,mclaughlin.cary@yahoo.com,+1.947.896.6183,94549011,Employee,50367,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,32,2.5,1,1-570-451-7038,08:00,17:00,1,,1987-08-04
Anabel Durgan,Janick Mayer,schimmel.gardner@yahoo.com,606-874-5038,18196959,Employee,50368,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,33,2.5,0,+1 (425) 894-9791,08:00,17:00,1,,1988-09-05
Liana Haag,Maryse Fisher,friesen.alena@barton.com,775-213-0100,7705118,Employee,50369,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,34,2.5,1,1-407-763-5179,08:00,17:00,1,,1989-10-06
Hank Abernathy,Elbert Schmidt Sr.,hackett.rodolfo@yahoo.com,1-838-332-4160,76477693,Employee,50370,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,25,2.5,0,(351) 718-9913,08:00,17:00,1,,1990-11-07
Jonathan Orn,Dr. Nikko Emmerich DVM,marcus61@goldner.com,1-858-855-8373,85378974,Employee,50371,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,26,2.5,1,936-781-9519,08:00,17:00,1,,1991-12-08
Lorenzo Rosenbaum,Levi Will,syble35@yahoo.com,1-973-851-3530,84308197,Employee,50372,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,27,2.5,0,315-317-4309,08:00,17:00,1,,1992-01-09
Lizeth Dickens,Kyra Nolan,ezra.kreiger@waters.net,862-731-7079,76272190,Employee,50373,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,28,2.5,1,1-339-348-4847,08:00,17:00,1,,1993-02-10
Gerda Hyatt,Creola Corkery,yheathcote@brown.com,+1 (463) 963-6346,32289945,Employee,50374,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,29,2.5,0,720.716.1682,08:00,17:00,1,,1994-03-11
Loren Gutmann,Kristy Ward,floy.lind@dickinson.info,551-622-3904,6975810,Employee,50375,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,30,2.5,1,1-740-716-2024,08:00,17:00,1,,1995-04-12
Mckayla Lindgren PhD,Dr. Quinton Roob,malika12@schoen.info,+1-346-895-0398,11734705,Employee,50376,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,31,2.5,0,+1-731-990-2360,08:00,17:00,1,,1996-05-13
Alysson Boyle,Edgardo Flatley,thompson.zoila@gmail.com,1-828-379-5306,93057826,Employee,50377,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,32,2.5,1,+17793335019,08:00,17:00,1,,1997-06-14
Alexandrea Ruecker I,Zola Dooley I,lee68@hotmail.com,341.737.5643,58110683,Employee,50378,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,33,2.5,0,480.650.5565,08:00,17:00,1,,1998-07-15
Isabell Quigley I,Vincent Beahan,theron.mcglynn@hotmail.com,605-201-3498,50961243,Employee,50379,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,34,2.5,1,(838) 355-7029,08:00,17:00,1,,1999-08-16
Van Kunde,Emerson Hackett Jr.,nsanford@hotmail.com,501-844-7273,4503737,Employee,50380,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,25,2.5,0,+14247320634,08:00,17:00,1,,1980-09-17
Peyton Ortiz,Zella Heidenreich,ima48@kohler.com,+1-469-987-6014,50575601,Employee,50381,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,26,2.5,1,936-304-8070,08:00,17:00,1,,1981-10-18
Della Durgan,Maximillian Medhurst,pearl21@hotmail.com,(484) 580-3714,3667893,Employee,50382,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,27,2.5,0,+1-757-820-8360,08:00,17:00,1,,1982-11-19
Lucie Balistreri,Ricky Swaniawski,morissette.ahmed@bauch.com,(319) 300-3828,11269573,Employee,50383,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,28,2.5,1,1-530-434-8429,08:00,17:00,1,,1983-12-20
Lenore Langworth,Daniela Langworth,jaskolski.deven@kunde.com,+1.989.934.9560,13897791,Employee,50384,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,29,2.5,0,+1-878-488-2698,08:00,17:00,1,,1984-01-21
Yoshiko Gutkowski,Eileen Zieme V,laila.reynolds@miller.biz,(301) 212-8707,35785156,Employee,50385,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,30,2.5,1,+1-214-738-7924,08:00,17:00,1,,1985-02-22
Elissa Treutel,Miss Corene Ebert,leopoldo.mosciski@gmail.com,828.980.9757,57688921,Employee,50386,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,31,2.5,0,+1.303.618.5259,08:00,17:00,1,,1986-03-23
Marty Prohaska I,Abdullah Wisoky,destinee31@yahoo.com,+14015896954,78749835,Employee,50387,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,32,2.5,1,+1.608.342.7647,08:00,17:00,1,,1987-04-24
Palma Russel DVM,Prof. Maverick Rolfson Jr.,dolly45@will.com,1-210-320-1273,98802721,Employee,50388,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,33,2.5,0,+1-817-372-0926,08:00,17:00,1,,1988-05-25
Monique Sporer,Matilda Aufderhar,enos20@hotmail.com,(385) 509-4074,36981623,Employee,50389,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,34,2.5,1,(320) 548-8249,08:00,17:00,1,,1989-06-26
Lizzie Hudson,Fleta Shields V,eking@hotmail.com,+1 (321) 899-2777,52261092,Employee,50390,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,25,2.5,0,678.213.8353,08:00,17:00,1,,1990-07-27
Agustina Fisher,Mr. Benjamin Adams,claire41@hotmail.com,458-479-1636,80415500,Employee,50391,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,26,2.5,1,1-651-641-6294,08:00,17:00,1,,1991-08-28
Delilah Ullrich,Alexandro Kilback,ricardo.feil@shanahan.com,+1-715-339-7543,7109215,Employee,50392,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,27,2.5,0,283-351-6984,08:00,17:00,1,,1992-09-01
Susie Crona,Prof. Leann Howe DVM,uhills@gmail.com,720.544.4489,25381427,Employee,50393,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,28,2.5,1,+15613770691,08:00,17:00,1,,1993-10-02
Charlotte Kilback Jr.,Lonzo Feeney,gbatz@kunde.com,785-963-2677,11722228,Employee,50394,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,29,2.5,0,(918) 970-6698,08:00,17:00,1,,1994-11-03
Guiseppe Bechtelar,Roselyn Price,monica72@lebsack.com,+1.443.942.5785,33460589,Employee,50395,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,30,2.5,1,323.972.3145,08:00,17:00,1,,1995-12-04
Marta Johnson,Asia Boehm,kaci75@gmail.com,+1.310.412.7508,71982748,Employee,50396,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,31,2.5,0,(878) 625-1404,08:00,17:00,1,,1996-01-05
Rubye Goldner,Yazmin Upton DDS,langworth.cornelius@hotmail.com,+1-380-946-7537,32214689,Employee,50397,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,32,2.5,1,262.665.7588,08:00,17:00,1,,1997-02-06
Sammy Willms,Bernadette Bernier,tmiller@gmail.com,1-440-293-0466,51361985,Employee,50398,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,33,2.5,0,865.282.4243,08:00,17:00,1,,1998-03-07
Jonatan Kris,Bertha Kemmer,liana.dibbert@carter.com,+1 (231) 568-7269,20240858,Employee,50399,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,34,2.5,1,+1.680.496.6151,08:00,17:00,1,,1999-04-08
Gregg Steuber,Geoffrey Kling,ryan.halie@gmail.com,601.554.2926,14601062,Employee,50400,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,25,2.5,0,+19144781133,08:00,17:00,1,,1980-05-09
Jadon Blanda,Mazie Stark,rkassulke@moore.com,260-309-7985,2476362,Employee,50401,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,26,2.5,1,(256) 784-6269,08:00,17:00,1,,1981-06-10
Baby Murazik,Cicero Wunsch,savanna.mertz@hotmail.com,+1.505.726.4228,65243260,Employee,50402,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,27,2.5,0,+1.774.737.1537,08:00,17:00,1,,1982-07-11
Josefa Upton,Keenan Mohr,everett66@bayer.com,(631) 442-7425,76210637,Employee,50403,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,28,2.5,1,1-940-232-6477,08:00,17:00,1,,1983-08-12
Chaya Schroeder,Dr. Betty Wintheiser,greenholt.jalen@bernhard.info,231.287.2928,47092809,Employee,50404,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,29,2.5,0,(218) 290-8399,08:00,17:00,1,,1984-09-13
Lois Stamm I,Crystal Bechtelar,antonina70@hotmail.com,+1-484-227-9226,71720919,Employee,50405,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,30,2.5,1,617.770.6852,08:00,17:00,1,,1985-10-14
Douglas Dickinson Sr.,Bria Cassin,oconnell.haven@hotmail.com,+1-909-963-4529,63837411,Employee,50406,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,31,2.5,0,+1-463-516-7420,08:00,17:00,1,,1986-11-15
Diego Wisozk,Lavern Simonis,kihn.rahul@willms.org,1-630-618-2711,96399404,Employee,50407,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,32,2.5,1,1-458-229-1092,08:00,17:00,1,,1987-12-16
Harmon Veum DVM,Emmanuelle O'Connell,claudie36@murazik.org,+1-718-644-7262,87076579,Employee,50408,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,33,2.5,0,+1-580-454-8208,08:00,17:00,1,,1988-01-17
Lucienne Bechtelar,Marina Morar,ilarkin@bergstrom.org,+1-214-703-5727,28893153,Employee,50409,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,34,2.5,1,914-635-0019,08:00,17:00,1,,1989-02-18
Jeffry Schimmel,Prof. Barbara Renner IV,otto11@morar.org,1-260-867-5826,27476966,Employee,50410,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,25,2.5,0,737.396.1169,08:00,17:00,1,,1990-03-19
Elda Frami IV,Prof. Elroy Rogahn,imelda.kozey@mante.com,603-635-8867,48186458,Employee,50411,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,26,2.5,1,979.302.6317,08:00,17:00,1,,1991-04-20
Amanda Heidenreich,Ms. Carmella Jones,jordan03@gmail.com,(539) 202-3857,5144147,Employee,50412,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,27,2.5,0,502-386-3017,08:00,17:00,1,,1992-05-21
Stuart Stamm,Dr. Anabelle Schuster,jacobi.mandy@kuvalis.org,406.414.9125,41577203,Employee,50413,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,28,2.5,1,1-508-242-3841,08:00,17:00,1,,1993-06-22
Albina Pfannerstill,Therese Oberbrunner,tyrique.mayert@huels.org,+13857906265,16496132,Employee,50414,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,29,2.5,0,215.783.8375,08:00,17:00,1,,1994-07-23
Shea Williamson,Geoffrey Thiel III,carlie50@okeefe.com,1-872-684-5374,76350066,Employee,50415,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,30,2.5,1,260-335-2712,08:00,17:00,1,,1995-08-24
Ezequiel Carter,Nikko Kuhic,bosco.marisa@smith.com,283.441.7225,98711872,Employee,50416,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,31,2.5,0,+19292649644,08:00,17:00,1,,1996-09-25
Freeda Kerluke,Prof. Chance Wolf MD,fay79@yahoo.com,838.294.2672,88154528,Employee,50417,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,32,2.5,1,+1-651-605-6919,08:00,17:00,1,,1997-10-26
Zoie Koepp,Cecilia Kertzmann,derick72@hotmail.com,+1 (614) 951-9482,71585156,Employee,50418,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,33,2.5,0,830.455.4545,08:00,17:00,1,,1998-11-27
Jana Collins,Mrs. Alvera Torphy MD,eunice.oconnell@hotmail.com,564.617.8646,90013164,Employee,50419,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,34,2.5,1,1-620-766-9495,08:00,17:00,1,,1999-12-28
Braden Wilderman,Dr. Janessa Pfannerstill V,kautzer.alberto@veum.com,1-425-548-3568,5961665,Employee,50420,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,25,2.5,0,1-631-496-3266,08:00,17:00,1,,1980-01-01
Shaina Hessel,Dr. Candace Grimes IV,walker.aditya@yahoo.com,678-670-4648,6700581,Employee,50421,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,26,2.5,1,650.717.2618,08:00,17:00,1,,1981-02-02
Retta Towne,Fred Toy,thompson.mark@collier.com,470.599.0236,15650261,Employee,50422,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,27,2.5,0,562-706-1031,08:00,17:00,1,,1982-03-03
Derick Macejkovic V,Rigoberto Price DDS,jaren.schuppe@hotmail.com,+1-678-622-7321,33455862,Employee,50423,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,28,2.5,1,+1-317-394-8226,08:00,17:00,1,,1983-04-04
Scotty Weber,Dr. Alphonso O'Conner II,steuber.larissa@kuphal.org,1-231-276-6129,73154791,Employee,50424,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,29,2.5,0,1-949-818-6254,08:00,17:00,1,,1984-05-05
Saul Zboncak,Moshe Kshlerin I,crawford80@yahoo.com,+1-331-657-1815,29237859,Employee,50425,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,30,2.5,1,+19368013475,08:00,17:00,1,,1985-06-06
Gennaro Koepp,Dimitri Davis,paul04@lowe.biz,+1.726.335.7542,41649121,Employee,50426,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,31,2.5,0,+1.813.427.1773,08:00,17:00,1,,1986-07-07
Bell Wiza,Damien Christiansen,tess47@yahoo.com,832-827-2098,41599014,Employee,50427,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,32,2.5,1,+1-346-703-1709,08:00,17:00,1,,1987-08-08
Christop Gerhold,Leta Hettinger IV,demarcus85@gmail.com,940-972-4012,90164856,Employee,50428,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,33,2.5,0,+19476497486,08:00,17:00,1,,1988-09-09
Georgette Auer,Mr. Daren Wunsch IV,romaine.toy@yahoo.com,1-234-403-7269,82691405,Employee,50429,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,34,2.5,1,251.380.5285,08:00,17:00,1,,1989-10-10
Kobe Conn,Prof. Raleigh Kub,sammy.kemmer@watsica.com,+1-859-361-5718,65611346,Employee,50430,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,25,2.5,0,(689) 442-8232,08:00,17:00,1,,1990-11-11
Alexane Swift,Prof. Josephine Lehner,vbalistreri@parisian.com,(407) 658-4894,61349415,Employee,50431,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,26,2.5,1,+1 (478) 372-6288,08:00,17:00,1,,1991-12-12
Candida Gerlach,Trenton Cassin,shaun.rath@gmail.com,(240) 578-3506,10862026,Employee,50432,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,27,2.5,0,(762) 614-8329,08:00,17:00,1,,1992-01-13
Mark Rempel,Mr. Santino Flatley,russel.laverne@yahoo.com,(667) 201-2798,73464059,Employee,50433,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,28,2.5,1,(916) 704-9312,08:00,17:00,1,,1993-02-14
Adelle Wunsch,Deron Pacocha,rosenbaum.jerrod@hotmail.com,1-814-654-7685,7780965,Employee,50434,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,29,2.5,0,+1-567-459-9470,08:00,17:00,1,,1994-03-15
Margie Buckridge,Zane Durgan,armani41@davis.biz,1-575-821-6786,85173850,Employee,50435,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,30,2.5,1,+1.602.493.2942,08:00,17:00,1,,1995-04-16
Heather Senger Jr.,Prof. Aric Littel,kayden.lakin@considine.com,+1 (409) 632-1963,28885622,Employee,50436,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,31,2.5,0,+1-215-512-9434,08:00,17:00,1,,1996-05-17
Francesca Auer,Scot Bogisich,virginie.lindgren@hotmail.com,254-419-9840,93692202,Employee,50437,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,32,2.5,1,1-402-619-5427,08:00,17:00,1,,1997-06-18
Aurelia Fadel,Nat Harvey,howe.elva@yahoo.com,1-351-945-9650,35535839,Employee,50438,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,33,2.5,0,938-580-1516,08:00,17:00,1,,1998-07-19
Priscilla Conn,Dr. Carmine Hayes MD,roberts.enoch@ullrich.com,218.220.9017,4641013,Employee,50439,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,34,2.5,1,920-347-0529,08:00,17:00,1,,1999-08-20
Jaime Lowe,Deven Rohan II,thalia.purdy@quigley.net,+1 (283) 650-4009,99260021,Employee,50440,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,25,2.5,0,(816) 668-2686,08:00,17:00,1,,1980-09-21
Wilfredo Bauch,Mona Brown,hills.afton@mosciski.info,+19142192283,55851473,Employee,50441,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,26,2.5,1,+1-769-587-1678,08:00,17:00,1,,1981-10-22
Fae Smitham Jr.,Miss Freeda Gutkowski,dpurdy@gmail.com,(769) 620-3284,11763629,Employee,50442,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,27,2.5,0,1-970-619-0833,08:00,17:00,1,,1982-11-23
Rosetta Mante,Beverly Schmidt,shields.alisa@bahringer.com,254.904.8834,83116946,Employee,50443,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,28,2.5,1,+1-571-253-3880,08:00,17:00,1,,1983-12-24
Zelma Bernier,Mr. Keagan Carroll II,edison.klein@nicolas.biz,+1-270-284-1948,26602059,Employee,50444,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,29,2.5,0,1-406-607-0771,08:00,17:00,1,,1984-01-25
Nina Donnelly,Melody Dibbert Sr.,block.thurman@gmail.com,+1.412.535.3770,88094837,Employee,50445,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,30,2.5,1,(678) 850-0810,08:00,17:00,1,,1985-02-26
Alana Conroy,Nadia Brekke,jairo00@hotmail.com,1-856-617-8551,18908138,Employee,50446,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,31,2.5,0,(601) 630-3871,08:00,17:00,1,,1986-03-27
Donnie Stark,Prof. Remington Heathcote,ujast@gmail.com,413-243-1414,89188305,Employee,50447,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,32,2.5,1,(806) 972-9790,08:00,17:00,1,,1987-04-28
Marlene Konopelski,Hope Treutel V,hudson.antonetta@yahoo.com,816-592-0416,62917323,Employee,50448,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,33,2.5,0,856.821.3289,08:00,17:00,1,,1988-05-01
Keshaun Rowe,Gino Purdy,hamill.hilbert@gmail.com,1-740-502-3365,56244052,Employee,50449,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,34,2.5,1,(484) 296-1590,08:00,17:00,1,,1989-06-02
Wilhelm Schumm,Dr. Horacio Raynor,verlie40@hotmail.com,754.460.4833,42701196,Employee,50450,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,25,2.5,0,757-817-7954,08:00,17:00,1,,1990-07-03
Chaya McClure,Mr. Reymundo Johnson,skiles.justyn@smith.info,+13514006740,90245226,Employee,50451,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,26,2.5,1,980.936.4198,08:00,17:00,1,,1991-08-04
Gordon Weber Sr.,Annalise Johnston,jast.damon@hotmail.com,332-278-4196,98435537,Employee,50452,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,27,2.5,0,415-259-8955,08:00,17:00,1,,1992-09-05
Jeffry Oberbrunner,Kayli Spencer III,mfisher@gmail.com,1-270-498-3407,91896893,Employee,50453,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,28,2.5,1,786.926.3996,08:00,17:00,1,,1993-10-06
Dock Streich IV,Hilma Farrell,jaeden.gaylord@hotmail.com,+18132150556,11557594,Employee,50454,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,29,2.5,0,+1.878.761.5341,08:00,17:00,1,,1994-11-07
Carmella Friesen,Jamil Bruen,gibson.kayden@littel.com,+1-608-809-8011,8886465,Employee,50455,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,30,2.5,1,+1-218-973-6269,08:00,17:00,1,,1995-12-08
Jules Kshlerin Jr.,Madilyn Effertz,ted19@murray.com,+1-662-826-6624,90101048,Employee,50456,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,31,2.5,0,+1-458-476-8890,08:00,17:00,1,,1996-01-09
Clara Heathcote,Mariah Torp,cheyenne.kuphal@hotmail.com,520-434-4980,74988783,Employee,50457,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,32,2.5,1,(838) 310-3189,08:00,17:00,1,,1997-02-10
Dante Kling,Wilford Dach,terrance.upton@dooley.com,+1-281-605-6940,61377365,Employee,50458,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,33,2.5,0,+17706165450,08:00,17:00,1,,1998-03-11
Dario Emmerich,Prof. Merl Schulist,walsh.wilhelmine@beahan.info,+18473902173,50729497,Employee,50459,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,34,2.5,1,518-883-1807,08:00,17:00,1,,1999-04-12
Modesto Johns,Augustine Kovacek,quigley.jeramie@stamm.info,+1-718-883-6149,25943885,Employee,50460,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,25,2.5,0,+1.934.465.0790,08:00,17:00,1,,1980-05-13
Cristal Feeney,Brendan Smitham Jr.,ebrekke@gmail.com,615.519.8539,25016304,Employee,50461,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,26,2.5,1,602-537-9220,08:00,17:00,1,,1981-06-14
Trisha Dickens,Ian Batz Jr.,tkessler@moen.com,+1.704.724.7906,5791030,Employee,50462,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,27,2.5,0,564-226-0008,08:00,17:00,1,,1982-07-15
Tomas Deckow,Prof. Jacinto Marvin,gislason.caesar@hotmail.com,331.237.2308,12679032,Employee,50463,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,28,2.5,1,351-735-7681,08:00,17:00,1,,1983-08-16
Gregorio Shields,Adan Hessel,monahan.jon@beatty.biz,1-562-385-5004,13727388,Employee,50464,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,29,2.5,0,+17409790237,08:00,17:00,1,,1984-09-17
Karl Ernser,Demond Williamson,macejkovic.rogers@hoeger.info,(478) 609-8996,12449571,Employee,50465,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,30,2.5,1,+1-660-829-5508,08:00,17:00,1,,1985-10-18
Amir Corwin,Mr. Josh Koepp Sr.,cbernier@crist.biz,323.486.2592,59680973,Employee,50466,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,31,2.5,0,281-897-7108,08:00,17:00,1,,1986-11-19
Reggie Mohr,Sim Boyer,obecker@senger.net,(930) 598-7910,85007387,Employee,50467,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,32,2.5,1,725-630-7141,08:00,17:00,1,,1987-12-20
Orion Bayer,Marques Reinger,gerlach.jesse@hotmail.com,+1-872-683-7606,84357808,Employee,50468,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,33,2.5,0,+1 (609) 201-7258,08:00,17:00,1,,1988-01-21
