First Name,Last Name,Email,Professional Phone Number,Matricule,Position,Net Salary,Salary Grade,Contract End Date,Department,Service,Role,Status,Password,Remaining Leave Days,Monthly Leave Allocation,Receive SMS Notifications,Personal Phone Number,Work Start Time,Work End Time,Receive Email Notifications,Alternative Email,Date of Birth
Desmond Corwin DVM,Elsa Volkman,shields.antoinette@okon.net,442-703-4357,57506597,Employee,58991,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,26,2.5,1,+17637058653,08:00,17:00,1,,1991-04-04
Catharine Hickle,Jettie Cormier,stephanie.ritchie@yahoo.com,+1-412-321-2775,15178496,Employee,58992,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,27,2.5,0,574-630-8377,08:00,17:00,1,,1992-05-05
Everette Dicki,Keira Botsford,mattie.kertzmann@upton.com,304.885.1289,5808553,Employee,58993,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,28,2.5,1,919-909-5997,08:00,17:00,1,,1993-06-06
Lucas Parker,Mrs. Ashlynn Beier III,satterfield.jeffrey@oconnell.com,912.944.3061,95721189,Employee,58994,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,29,2.5,0,(763) 279-7220,08:00,17:00,1,,1994-07-07
Bill Nikolaus PhD,Leanna Nader,roberto.mills@sanford.com,(916) 567-0917,64853803,Employee,58995,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,30,2.5,1,1-772-741-0140,08:00,17:00,1,,1995-08-08
Retha Howell,Kurt Homenick,mdaniel@buckridge.com,(352) 608-8934,47458620,Employee,58996,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,31,2.5,0,+1 (240) 686-2994,08:00,17:00,1,,1996-09-09
Jabari Marks,General Frami,muller.eriberto@gmail.com,+1 (561) 512-5698,34182328,Employee,58997,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,32,2.5,1,+1 (628) 230-2442,08:00,17:00,1,,1997-10-10
Danyka Armstrong,Bella Berge V,bednar.bill@gottlieb.net,463.987.8312,79422198,Employee,58998,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,33,2.5,0,1-912-228-1885,08:00,17:00,1,,1998-11-11
Gus Collins,Prof. Mabel Gaylord,wilfred43@hotmail.com,+1 (513) 823-8988,41181278,Employee,58999,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,34,2.5,1,(781) 770-8145,08:00,17:00,1,,1999-12-12
Rosina Reinger,Bernie Runolfsson,donald.bergnaum@donnelly.com,1-308-384-5114,23928488,Employee,59000,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,25,2.5,0,210.645.7907,08:00,17:00,1,,1980-01-13
Alexys DuBuque,Johanna Gibson,windler.mike@altenwerth.com,769.798.0852,99839819,Employee,59001,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,26,2.5,1,(361) 827-6140,08:00,17:00,1,,1981-02-14
Hermina Abernathy,Kirk Murazik,carleton17@wilkinson.com,+17086610469,28659442,Employee,59002,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,27,2.5,0,(808) 342-0122,08:00,17:00,1,,1982-03-15
Rosalyn Marks,Mr. Stephon Kuhn,abdiel.padberg@gmail.com,+1.815.543.8029,53877474,Employee,59003,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,28,2.5,1,1-727-845-9051,08:00,17:00,1,,1983-04-16
Asa Huel Jr.,Dayne Frami,fermin.goodwin@yahoo.com,+1-956-556-8921,49352469,Employee,59004,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,29,2.5,0,475-277-0545,08:00,17:00,1,,1984-05-17
Destini Schuster,Mariana Hauck V,stephania.jakubowski@yahoo.com,1-607-347-2136,62505551,Employee,59005,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,30,2.5,1,201-778-5911,08:00,17:00,1,,1985-06-18
Holden Runte,Alfonzo Kshlerin,mills.shawna@moore.biz,+16152025743,32113911,Employee,59006,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,31,2.5,0,(223) 802-7653,08:00,17:00,1,,1986-07-19
Valentin Torphy,Eula McLaughlin,bashirian.orland@hotmail.com,1-414-409-4100,52411907,Employee,59007,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,32,2.5,1,(727) 576-3423,08:00,17:00,1,,1987-08-20
Roberta Daugherty,Braden Runolfsson,durgan.era@boyer.com,1-585-652-4647,18811182,Employee,59008,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,33,2.5,0,(262) 213-8790,08:00,17:00,1,,1988-09-21
Iva Ondricka,Audie Hodkiewicz,jaskolski.hilario@purdy.info,629-612-3725,61456905,Employee,59009,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,34,2.5,1,+1-574-268-3784,08:00,17:00,1,,1989-10-22
Cali Bartoletti,Ms. Elinore Aufderhar,halvorson.oleta@gmail.com,+1 (301) 993-4415,72584649,Employee,59010,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,25,2.5,0,423-256-6704,08:00,17:00,1,,1990-11-23
Sally Kshlerin,Mr. Stephan Donnelly,marge80@moen.com,1-737-815-7451,95130717,Employee,59011,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,26,2.5,1,520.807.1132,08:00,17:00,1,,1991-12-24
Ryan Ferry,Minerva Lebsack,hayes.roosevelt@lubowitz.com,+1-320-432-1337,8722625,Employee,59012,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,27,2.5,0,(443) 394-6809,08:00,17:00,1,,1992-01-25
Ronny Christiansen,Estrella Miller,qleffler@gmail.com,(585) 555-0755,20261063,Employee,59013,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,28,2.5,1,1-503-829-5322,08:00,17:00,1,,1993-02-26
Vivienne Bosco,Lela Hirthe,rahsaan.buckridge@kreiger.org,1-562-251-6110,67260875,Employee,59014,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,29,2.5,0,+17542518472,08:00,17:00,1,,1994-03-27
Rosemary Mueller,Mr. Henry Ziemann MD,haven.blanda@gusikowski.com,1-573-553-8324,98825944,Employee,59015,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,30,2.5,1,+1.386.341.8044,08:00,17:00,1,,1995-04-28
Ephraim D'Amore,Dr. Madisen Schuppe,willms.webster@heathcote.com,(838) 934-3145,86874855,Employee,59016,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,31,2.5,0,+1.760.436.9239,08:00,17:00,1,,1996-05-01
Harrison Welch,Aditya Windler,lynch.hiram@yahoo.com,(984) 487-7391,70557547,Employee,59017,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,32,2.5,1,(228) 568-1523,08:00,17:00,1,,1997-06-02
Cecile Volkman,Sarah Aufderhar,adolfo02@yahoo.com,(541) 590-8669,61916049,Employee,59018,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,33,2.5,0,916-801-3627,08:00,17:00,1,,1998-07-03
Kiley Walker,Mr. Lee Maggio,elfrieda.pagac@yahoo.com,+1-845-410-6731,76329401,Employee,59019,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,34,2.5,1,+1 (956) 573-3151,08:00,17:00,1,,1999-08-04
Retha Kub,Dr. Otho Sanford V,flatley.elissa@ledner.org,801.318.2479,55123079,Employee,59020,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,25,2.5,0,+16269629379,08:00,17:00,1,,1980-09-05
Misty Leannon,Roosevelt Williamson,xmueller@roberts.com,+1-360-930-3451,15348401,Employee,59021,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,26,2.5,1,+19735998471,08:00,17:00,1,,1981-10-06
Elvera O'Conner,Prof. Jennie Rippin PhD,mwitting@yahoo.com,682.380.4131,19170956,Employee,59022,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,27,2.5,0,252-808-9116,08:00,17:00,1,,1982-11-07
Winifred Rath,Camryn O'Hara,ukoelpin@heaney.com,+17265984997,24023040,Employee,59023,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,28,2.5,1,+1.724.552.1312,08:00,17:00,1,,1983-12-08
Martin Lang,Alayna Ebert,kip36@gmail.com,+1-669-830-9286,43533744,Employee,59024,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,29,2.5,0,615.608.1385,08:00,17:00,1,,1984-01-09
Ollie Hessel,Dr. Everette Welch Sr.,breanna.windler@gmail.com,754.518.5757,9529898,Employee,59025,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,30,2.5,1,1-323-508-9747,08:00,17:00,1,,1985-02-10
Darron Lesch,Mrs. Madaline Kuhn,green.marjolaine@yahoo.com,830-583-9600,38878370,Employee,59026,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,31,2.5,0,1-253-824-1083,08:00,17:00,1,,1986-03-11
Anjali Quigley,Bailey Wilkinson I,theresa.schaefer@gmail.com,1-831-506-0304,33742573,Employee,59027,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,32,2.5,1,281-372-2474,08:00,17:00,1,,1987-04-12
Robyn Jones,Hector McCullough,ubechtelar@langworth.com,1-872-557-2528,33935468,Employee,59028,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,33,2.5,0,+1.425.933.9399,08:00,17:00,1,,1988-05-13
Marina Hermann Sr.,Nina Tremblay,kraynor@yahoo.com,+15054491833,22646008,Employee,59029,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,34,2.5,1,+1-248-734-0805,08:00,17:00,1,,1989-06-14
Maryam Ryan,Giles Kassulke DVM,burdette45@gmail.com,425.384.1031,29858536,Employee,59030,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,25,2.5,0,(828) 357-0241,08:00,17:00,1,,1990-07-15
Adelbert Dare I,Arvel Ruecker,geraldine.lowe@jakubowski.com,917-675-6900,66163641,Employee,59031,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,26,2.5,1,(564) 953-3645,08:00,17:00,1,,1991-08-16
Wilfrid Wolff I,Justice D'Amore II,uhoeger@gmail.com,1-864-514-5742,89559266,Employee,59032,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,27,2.5,0,1-240-233-7928,08:00,17:00,1,,1992-09-17
Henriette Durgan,Prof. Aric Rohan Jr.,assunta.jones@boyer.com,+1 (559) 567-1431,31367265,Employee,59033,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,28,2.5,1,+1 (854) 652-3224,08:00,17:00,1,,1993-10-18
Jamison Veum Jr.,Dr. Macy Nitzsche,kailyn.gerhold@yahoo.com,+17542322462,14552903,Employee,59034,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,29,2.5,0,+15207840888,08:00,17:00,1,,1994-11-19
Keanu Emard,Napoleon Quitzon,schmidt.emmanuelle@yahoo.com,332.444.3212,77116807,Employee,59035,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,30,2.5,1,1-302-494-8013,08:00,17:00,1,,1995-12-20
Brad Champlin,Dr. Jeanne Little Jr.,oturner@walsh.org,380-213-1806,20326443,Employee,59036,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,31,2.5,0,+1-339-743-6745,08:00,17:00,1,,1996-01-21
Alaina Nader,Chesley Stokes,alfonso33@yahoo.com,805-806-9858,32639270,Employee,59037,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,32,2.5,1,702.710.2899,08:00,17:00,1,,1997-02-22
Eva O'Reilly,Leland McLaughlin,liana09@west.com,+1 (341) 445-2432,70420292,Employee,59038,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,33,2.5,0,260.480.0230,08:00,17:00,1,,1998-03-23
Rahsaan Considine,Josephine Fisher,jovany.nikolaus@yahoo.com,+16018288353,69178735,Employee,59039,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,34,2.5,1,971.590.3348,08:00,17:00,1,,1999-04-24
Paxton Kessler,Maymie Thompson,hipolito93@yahoo.com,1-341-997-5029,87772894,Employee,59040,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,25,2.5,0,283.626.8457,08:00,17:00,1,,1980-05-25
Seamus Kutch,Javon Legros,aprohaska@hotmail.com,+1-947-635-6729,91479127,Employee,59041,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,26,2.5,1,785-752-1666,08:00,17:00,1,,1981-06-26
Mable Tillman PhD,Dorris Homenick,johnston.jaylon@hotmail.com,301-431-5762,21182339,Employee,59042,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,27,2.5,0,631-220-5969,08:00,17:00,1,,1982-07-27
Jasper Purdy,Lina Langosh,von.zachary@leuschke.com,(530) 535-3060,76956268,Employee,59043,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,28,2.5,1,+17076732148,08:00,17:00,1,,1983-08-28
David Ondricka,Reinhold Langosh,audrey11@bernier.net,+1-718-686-4945,64379846,Employee,59044,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,29,2.5,0,1-352-242-7861,08:00,17:00,1,,1984-09-01
Robb Weimann Jr.,Prof. Emery Kihn,cleo05@russel.com,(270) 776-4550,78629569,Employee,59045,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,30,2.5,1,+1 (424) 945-3845,08:00,17:00,1,,1985-10-02
Philip White,Dr. Kieran Morar MD,fannie.terry@gaylord.com,+18308322483,81802028,Employee,59046,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,31,2.5,0,+1.502.442.4692,08:00,17:00,1,,1986-11-03
Rosalinda Marquardt,Dr. Estell Gibson I,anderson.henderson@swaniawski.biz,1-234-451-0194,19554247,Employee,59047,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,32,2.5,1,+14582666865,08:00,17:00,1,,1987-12-04
Ansley Rice,Lavonne Hansen,sydni.christiansen@yahoo.com,(662) 264-8188,73556560,Employee,59048,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,33,2.5,0,(308) 995-6245,08:00,17:00,1,,1988-01-05
Amparo Ferry,Mr. Lance Medhurst Sr.,ebert.corrine@yahoo.com,+1-610-849-2772,69623637,Employee,59049,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,34,2.5,1,+1.463.489.0271,08:00,17:00,1,,1989-02-06
Velda Ankunding DVM,Kamille Ziemann MD,wyman.buddy@bednar.com,1-539-762-6438,83936781,Employee,59050,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,25,2.5,0,(570) 820-2703,08:00,17:00,1,,1990-03-07
Roberta Ankunding,Kaycee Hagenes,efrain.homenick@gmail.com,(754) 612-2961,85751230,Employee,59051,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,26,2.5,1,(850) 282-7155,08:00,17:00,1,,1991-04-08
Miracle Hirthe PhD,Prof. Breanne Tremblay,alyson70@yahoo.com,+17757260858,52799763,Employee,59052,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,27,2.5,0,(763) 880-2041,08:00,17:00,1,,1992-05-09
Charlotte Wisozk,Demetris Effertz,schroeder.lonny@casper.com,954.895.6812,80108870,Employee,59053,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,28,2.5,1,283.575.8053,08:00,17:00,1,,1993-06-10
Maximilian Thiel,Prof. Kendrick Ferry DVM,walker.aracely@heathcote.net,424.494.2910,1789934,Employee,59054,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,29,2.5,0,854.404.1383,08:00,17:00,1,,1994-07-11
Emmett Fahey,Carson Jaskolski,welch.alf@padberg.org,1-601-765-8175,59787082,Employee,59055,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,30,2.5,1,+1-352-763-2483,08:00,17:00,1,,1995-08-12
Britney Jacobi,Ms. Betty Brown Jr.,bashirian.robbie@hotmail.com,+1-432-367-3362,21965893,Employee,59056,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,31,2.5,0,+1.412.333.5735,08:00,17:00,1,,1996-09-13
Jaqueline Mosciski,Brielle Jakubowski,roderick.pouros@marquardt.com,+1-850-606-1638,41876582,Employee,59057,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,32,2.5,1,785.503.6043,08:00,17:00,1,,1997-10-14
Murl Kreiger,Mrs. Mariana Haley DDS,bert.howe@yahoo.com,509.362.6154,25256452,Employee,59058,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,33,2.5,0,+1-301-678-7826,08:00,17:00,1,,1998-11-15
Kirk Koch,Ms. Sunny Keebler DDS,kertzmann.doug@hotmail.com,(989) 850-4621,17626916,Employee,59059,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,34,2.5,1,786-606-7183,08:00,17:00,1,,1999-12-16
Muriel Runte,Ms. Mckayla McCullough,xpacocha@vonrueden.com,1-915-663-1128,88988429,Employee,59060,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,25,2.5,0,+1-386-512-8193,08:00,17:00,1,,1980-01-17
Garett Schumm,Mr. Gay Erdman,reichel.hulda@yahoo.com,+1.606.867.1571,15530854,Employee,59061,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,26,2.5,1,863.466.9676,08:00,17:00,1,,1981-02-18
Halle Bauch,Prof. Bradford Mraz I,kilback.ollie@hotmail.com,1-917-291-1427,29368020,Employee,59062,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,27,2.5,0,(352) 386-2220,08:00,17:00,1,,1982-03-19
Magdalen Marquardt,Miss Sandy Barton,maci97@erdman.org,530-760-7185,75498879,Employee,59063,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,28,2.5,1,+1.442.223.6948,08:00,17:00,1,,1983-04-20
Clara Schuppe PhD,Prof. Tristian Wisoky I,ayden.braun@lubowitz.net,(317) 489-2625,60218236,Employee,59064,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,29,2.5,0,1-575-754-8237,08:00,17:00,1,,1984-05-21
Brittany Herzog,Adriel Barton DVM,kuphal.maybelle@connelly.com,1-980-728-5655,79028029,Employee,59065,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,30,2.5,1,+1-580-950-5415,08:00,17:00,1,,1985-06-22
Joany Schmitt,Mr. Barrett Hermiston,tromp.kennedy@hotmail.com,+1.786.764.4166,3887684,Employee,59066,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,31,2.5,0,405-585-2039,08:00,17:00,1,,1986-07-23
Jamel Blick,Emory Johns,carroll.eleonore@schneider.org,774.342.8492,67530372,Employee,59067,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,32,2.5,1,1-646-601-5665,08:00,17:00,1,,1987-08-24
Ella McGlynn PhD,Amiya Hoppe,stephen.rogahn@hotmail.com,1-803-629-1215,65811732,Employee,59068,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,33,2.5,0,351-693-3159,08:00,17:00,1,,1988-09-25
Odell Considine,Xander Weber,weber.jody@fisher.com,(602) 665-6320,38669686,Employee,59069,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,34,2.5,1,(989) 637-4238,08:00,17:00,1,,1989-10-26
Theresia Schulist,Jay Daugherty,alivia39@hotmail.com,+1-430-615-4319,61292113,Employee,59070,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,25,2.5,0,774.929.9131,08:00,17:00,1,,1990-11-27
Dianna Schiller,Maggie Kohler MD,mstark@lemke.org,+12832360417,25780859,Employee,59071,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,26,2.5,1,385-692-4851,08:00,17:00,1,,1991-12-28
Amelia D'Amore,Florine Miller,ccorkery@dare.info,(605) 491-7298,9119213,Employee,59072,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,27,2.5,0,+1.916.647.8125,08:00,17:00,1,,1992-01-01
Selena Moore,Roselyn Auer Jr.,georgette.bartoletti@gmail.com,779.975.2493,70611584,Employee,59073,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,28,2.5,1,570.291.6203,08:00,17:00,1,,1993-02-02
Erin Bashirian V,Prof. Cecilia Hickle,qabbott@gmail.com,1-854-887-9826,81312808,Employee,59074,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,29,2.5,0,(585) 725-8337,08:00,17:00,1,,1994-03-03
Florencio Gottlieb,Winfield Marquardt,gussie16@hotmail.com,201-623-6667,9824352,Employee,59075,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,30,2.5,1,+1 (847) 401-6151,08:00,17:00,1,,1995-04-04
Demetris Skiles,Stacey Kautzer,sally55@osinski.org,214.468.6738,71557778,Employee,59076,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,31,2.5,0,512-593-3491,08:00,17:00,1,,1996-05-05
Mara Kunze,Dr. Danial McGlynn,kaela24@spinka.com,415-286-2242,54218425,Employee,59077,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,32,2.5,1,509.272.1835,08:00,17:00,1,,1997-06-06
Wilhelm Kilback,Marcella Durgan,soledad.marquardt@wisozk.org,1-206-749-9524,84462123,Employee,59078,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,33,2.5,0,707-794-0061,08:00,17:00,1,,1998-07-07
Laisha Goldner,Prof. Jazmyn Robel DDS,lou.harris@hotmail.com,1-281-771-5942,43361928,Employee,59079,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,34,2.5,1,+1.347.905.2203,08:00,17:00,1,,1999-08-08
Delores Howell DVM,Mustafa Nikolaus,kay46@yahoo.com,+1-225-813-9524,22001800,Employee,59080,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,25,2.5,0,(681) 921-2297,08:00,17:00,1,,1980-09-09
Ara Grady,Zakary Fadel,zeffertz@torphy.com,(302) 847-7213,39720135,Employee,59081,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,26,2.5,1,+1-931-754-7376,08:00,17:00,1,,1981-10-10
Marc Buckridge,Catalina Huels Sr.,xquitzon@shields.com,586-260-1501,67170297,Employee,59082,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,27,2.5,0,551-837-9175,08:00,17:00,1,,1982-11-11
Deon Stamm PhD,Dr. Flavio Ratke,habbott@kertzmann.com,+1 (754) 367-0526,41950604,Employee,59083,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,28,2.5,1,443-890-4050,08:00,17:00,1,,1983-12-12
Jo DuBuque,Isom Hyatt,lenny.hickle@swift.info,858.241.7527,35834847,Employee,59084,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,29,2.5,0,347-590-1447,08:00,17:00,1,,1984-01-13
Estrella Fay,Miss Elena Rutherford,kovacek.stefanie@gmail.com,+1-307-566-9637,8486364,Employee,59085,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,30,2.5,1,720.905.8184,08:00,17:00,1,,1985-02-14
Alec Kreiger,Anthony Heller,wilma01@yahoo.com,1-434-796-5043,53600721,Employee,59086,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,31,2.5,0,(623) 448-3583,08:00,17:00,1,,1986-03-15
Gust Bins Jr.,Jimmie West V,kilback.jarvis@yahoo.com,+1-603-961-1426,23817507,Employee,59087,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,32,2.5,1,+1-435-967-8615,08:00,17:00,1,,1987-04-16
Lizeth Kuphal,Mr. Bradly Kohler DDS,unique.huel@kuhn.org,+1-424-593-3800,70645970,Employee,59088,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,33,2.5,0,(205) 845-7467,08:00,17:00,1,,1988-05-17
Mariana Dickinson I,Mrs. Zena Sporer,bonita.collier@damore.org,251-586-4193,23824312,Employee,59089,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,34,2.5,1,1-281-665-0120,08:00,17:00,1,,1989-06-18
Audrey Waters,Vance Rippin MD,randal.welch@mckenzie.com,(630) 569-2456,98091542,Employee,59090,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,25,2.5,0,+14358955526,08:00,17:00,1,,1990-07-19
Noemie Mayert,Idella Bradtke,ghansen@hotmail.com,973-523-1267,43085403,Employee,59091,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,26,2.5,1,+15402588209,08:00,17:00,1,,1991-08-20
Dan Heathcote,Bo Auer,twila37@yahoo.com,(364) 589-7077,42782609,Employee,59092,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,27,2.5,0,+1-804-340-6205,08:00,17:00,1,,1992-09-21
Kelli Baumbach Jr.,Rosamond Yost,solon02@yahoo.com,1-386-671-8784,25840057,Employee,59093,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,28,2.5,1,+1-425-487-0334,08:00,17:00,1,,1993-10-22
Carole Buckridge IV,Nicolette Ullrich,yazmin.maggio@hirthe.com,+1.360.762.2073,54534759,Employee,59094,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,29,2.5,0,432.217.1158,08:00,17:00,1,,1994-11-23
Ariel Zemlak,Maurice O'Keefe,pkonopelski@gmail.com,1-660-417-7914,50644499,Employee,59095,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,30,2.5,1,+19595216276,08:00,17:00,1,,1995-12-24
Ryleigh Bode,Abagail Jenkins,xdonnelly@roob.com,+1 (202) 419-0579,5496681,Employee,59096,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,31,2.5,0,469.363.4354,08:00,17:00,1,,1996-01-25
Demetris Wilderman,Breana Goyette,sharon.hessel@abernathy.com,(260) 332-7082,26856770,Employee,59097,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,32,2.5,1,+12482626924,08:00,17:00,1,,1997-02-26
Reynold Baumbach IV,Antonia Kling,nikita95@runolfsson.info,512-790-6144,97244319,Employee,59098,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,33,2.5,0,+1 (386) 443-1391,08:00,17:00,1,,1998-03-27
Lennie Harber Sr.,Percival Mills,ystoltenberg@gleichner.com,(281) 779-6689,35744454,Employee,59099,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,34,2.5,1,+16198757208,08:00,17:00,1,,1999-04-28
Glen Mills V,Loren Kling,johnson.cleora@dubuque.com,+1.534.919.3150,13254040,Employee,59100,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,25,2.5,0,(240) 253-4317,08:00,17:00,1,,1980-05-01
Caleb Tromp Jr.,Chesley Gleichner,uspinka@hotmail.com,+1-351-422-5826,33546375,Employee,59101,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,26,2.5,1,+1 (680) 767-4319,08:00,17:00,1,,1981-06-02
Obie Hartmann I,Elisabeth Fahey,roslyn.bernier@hotmail.com,(470) 806-8212,23364608,Employee,59102,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,27,2.5,0,(959) 794-3068,08:00,17:00,1,,1982-07-03
Elliot Sauer Jr.,Dashawn Boyer,dana03@anderson.biz,1-765-871-5681,45030409,Employee,59103,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,28,2.5,1,530-776-9598,08:00,17:00,1,,1983-08-04
Ila Ullrich,Josiane Fritsch,lavada.donnelly@yahoo.com,1-209-778-4967,91788142,Employee,59104,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,29,2.5,0,681.489.4646,08:00,17:00,1,,1984-09-05
Kylie Kub,Monty Robel IV,hbosco@okon.com,(929) 226-7234,99184425,Employee,59105,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,30,2.5,1,+1.330.465.1607,08:00,17:00,1,,1985-10-06
Kathryn Stokes,Prof. Dawson Schultz,zbotsford@williamson.com,+1.760.493.1008,36931363,Employee,59106,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,31,2.5,0,+1-941-489-8978,08:00,17:00,1,,1986-11-07
Janelle Shanahan,Dr. Monica Douglas MD,tillman.elmore@yahoo.com,+1.512.862.7756,4502772,Employee,59107,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,32,2.5,1,614-523-3122,08:00,17:00,1,,1987-12-08
